,CA,SVM,D,MA,B,M,C,MHR,CANS,L,P,IncO,IncN,CamO,CamN,ConO,ConN,Confi,HyMS,AMIP,OTI,BYA,CostN,AE,AEOCN,NServ,Nteam,TieL,Ent,Mom,Tem,CulM,Cre,Mod,Bar,Obj,Inf,BenNube,MedBNube,ML,Cluster,Nombre Cluster
0,eea15b72e72c0034b32fb3154a07a273e451a437dc82095314385466d89c973c,4.0,0.4975759290833333,83.58333333333333,0.16666666666666666,0.0,0.16666666666666666,33.61094907075,0.3333333333333333,32.32327668,8.681472915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,2.0,4.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.745459328958316,1.4,1.5,Cluster Avance y rápida recuperación
1,423b3edb75c1d6ccf6ce5b49266157c82dd89853f89accd3606fddec92418191,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,15.5,12.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.6110653711745089,1.6,2.0,Cluster Desafío en la Entrega
2,0494941a2c1ca07f809b1b964a6260380c6e86821f7182dbee44e284331643a5,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,19.79685953,2.8333333335,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,3.0,11.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.839717395686354,1.4,0.5,Cluster Transición en Progreso
3,13cc2281bc201f3178a9570fcfda9e59a10bdb694a4a94a28de0424fa609fe36,3.0,0.0,0.0,22.5,1.9166666666666667,0.0833333333333333,1148.6546991299167,24.5,28.664217104999995,7.07773612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,4.5,1.5,1.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.5,1.5,1.2448917502848016,1.6,-0.5,Cluster de adaptación
4,4caa6eb48b9278137f7de9468c4a443779b072037916ddab2388058bdae07cf1,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,49.92466868,11.295566225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.4461089521752215,1.2,2.0,Cluster Desafío en la Entrega
5,c438b0914160d0751e10d26f3c476576c72433fda04c16ebdcab62f2b2c462ae,4.0,0.25,0.0,0.0,0.0,0.0,5e-06,0.0,26.340324625000004,8.88403733,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,4.5,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.804400457969932,1.6,0.5,Cluster Transición en Progreso
6,0531dc70363e5c27bc3580fa004b32e68c68b2271abb0a48717bb7966806b947,4.0,0.49816848825,75.91666666666667,0.0,0.0,0.0,5e-06,0.0,101.1551465,41.570539985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,5.0,18.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.9439434362605872,1.6,1.5,Cluster Avance y rápida recuperación
7,a5f5c9e1177511b2dc68f563728f9ef825d361c4d78f932c95f107a041c124b2,3.0,0.4930790334166666,137.0,0.0,0.0,0.0,5e-06,0.0,128.1744796,11.912750575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5,4.5,1.5,1.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.5,1.2529939616985264,1.6,-0.5,Cluster de adaptación
8,2583b718306ac13f71bf6f7f22a43cd8ce6b98cd0c9e323bea938d93fbdb208f,4.0,0.49671359175,113.58333333333331,0.3333333333333333,0.16666666666666666,0.0,30.39226851525,0.5,64.6915957,15.86241427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,6.0,18.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.2398763145759693,1.6,1.5,Cluster Avance y rápida recuperación
9,a6bed2f61e5b0b0827402e9c49be3d0b923d0bea99e12e0c0a3c6916e8ee2740,4.0,0.4998001543333333,12.333333333333334,0.16666666666666666,0.3333333333333333,0.3333333333333333,3.8948148148333335,0.8333333333333334,27.6002328,5.095872925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,0.0,16.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.83501439628098,1.6,1.5,Cluster Avance y rápida recuperación
10,5ca40e4678dbcd8af2f259782b3b9218a94e3297a1ebfd7aea3d729471fe70c0,4.0,0.4998001543333333,12.333333333333334,0.0,0.0,0.0,5e-06,0.0,27.9011811,0.401121096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.8296719845099032,1.0,1.5,Cluster Avance y rápida recuperación
11,449173bf890c4822c181c605a09d56a6399f2bb0cf11d45f48a3f0e58c3c7800,4.5,0.5,0.0,21.25,0.0,0.0,518.25740742025,21.25,14.352215449999997,12.1950714,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,2.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.193888879154702,1.2,2.0,Cluster Desafío en la Entrega
12,dfd1a6f966d283d24491c9da6313f80ac44ca3adfcb6237b002a6bf1547571f9,4.5,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,21.890358895,10.75,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,1.5,1.5,1.5,0.0,0.0,0.5,10.0,1.5,1.0,1.0,1.0,0.5,1.5,0.5,1.0,1.5,1.5,0.0,1.839717395686354,1.0,0.0,Cluster Estrategia Optimizada
13,90ecb77f239310e17e3f15ff9056c84f299f2cc01a5be29fd281d85908ca2a4d,4.0,0.5,0.0,0.3333333333333333,0.0833333333333333,0.0833333333333333,2.2135648148333336,0.5,27.131914025,5.337827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,1.0,16.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.839717395686354,1.0,1.5,Cluster Avance y rápida recuperación
14,4977484ae445bec3e29ec2e0790bb52087a0a53d9e2d850018a47b84caf9e684,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,22.129502495,7.12083961,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.839717395686354,1.0,-0.5,Cluster de adaptación
15,a199845013188960d7800d4ee8faf5483541e8c6f637d5cfb8051946273bac34,4.75,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,32.362870125,0.5,0.0,1.5,0.0,1.5,0.0,0.0,1.5,1.5,0.0,1.5,1.5,1.5,0.0,0.0,1.0,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.762126983346496,1.0,-0.5,Cluster de adaptación
16,f825be5ccc24914304ef7cce25c21b324a556df45fad4f6837d7dc644e2f7de3,4.75,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,32.362870125,5e-06,0.0,1.5,0.0,1.5,0.0,0.0,1.5,1.5,0.0,1.5,1.5,1.5,0.0,0.0,1.0,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.762126983346496,1.0,-0.5,Cluster de adaptación
17,1a71a776e1d056838b9ae8b89b7619069366db2c04c371ce99d7b9fc36c45b08,4.0,0.5,0.0,0.0833333333333333,0.0,0.0,13.852430558333333,0.0833333333333333,21.879382339999996,19.43016242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,1.0,8.0,1.5,1.5,1.0,0.0,1.0,1.0,1.0,1.5,0.5,2.0,1.0,1.463348407592223,1.4,0.0,Cluster Estrategia Optimizada
18,6be4ac02a54d2743b9dbf528ae059af9a7ba3d918fd1a6637f733e023dfc4ec8,3.75,0.493927598,173.58333333333334,36.166666666666664,1.0,0.0,1104.7128703589167,37.166666666666664,23.79015795,139.4898727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,-0.5,1.5,1.0,1.5,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.6525629160429472,1.4,2.0,Cluster Desafío en la Entrega
19,4d7ff3551a65cf559b2e43cf84e1d3df287b35bd8904f7930f141eb0a3f52f0c,4.0,0.4913487085833333,362.5,0.9166666666666666,0.3333333333333333,0.0,89.73405091408334,1.25,9.33650463,57.77870775,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,6.5,11.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.270668124215399,1.6,0.5,Cluster Transición en Progreso
20,21f73b15e4055b14d80bd86a3db98c593ce82bbec654ec20ce72f6c2be2ecb05,4.5,0.49082847975,630.0,0.0,0.0,0.0,5e-06,0.0,27.34077325,12.88460802,1.0,1.5,1.0,1.5,0.0,1.5,1.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,7.0,4.0,1.5,1.0,1.0,1.0,0.5,1.5,0.5,1.0,1.5,2.0,1.5,1.610615651572304,1.6,0.0,Cluster Estrategia Optimizada
21,2eba644a59c4e836e316fd5707c9cda2c3e0efd3805c3dae65a11cfb7074fc81,4.0,0.494822842,224.25,3.0,0.0833333333333333,0.9166666666666666,307.1134722238333,4.0,20.999841975,2.6861561655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,7.5,14.5,1.5,2.0,1.0,1.0,1.0,1.5,2.0,2.0,1.0,1.0,1.0,1.55268861810859,1.4,0.0,Cluster Estrategia Optimizada
22,750428fb3194ae3e21de2de57f7eb76a3b2ce12d68d636d9bc92ce6c430c3935,4.0,0.494822842,224.25,5.166666666666667,0.0,0.0,226.06613425658335,5.166666666666667,40.11516634,29.590938965000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,7.5,14.5,1.5,2.0,1.0,1.0,1.0,1.5,2.0,2.0,1.0,1.0,1.5,1.0535443048305186,1.6,0.0,Cluster Estrategia Optimizada
23,6172227318e99d5b66e6faadc0ebbbf4bfac23dec734ed903768bdf9d728acb2,4.0,0.5,0.0,1.8333333333333333,0.0,0.0,40.13148148533333,1.8333333333333333,18.30936508,4.8928648915,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,1.5,1.0,1.5,1.5,1.5,0.0,8.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.839717395686354,1.4,2.0,Cluster Desafío en la Entrega
24,d833820d432c0e4b8b2a059e7892a7c51639a67c86913bc0a8edf0f30ccb5f82,4.0,0.5,0.0,0.25,0.0,0.0,36.580254627500004,0.25,49.92466868,11.295566225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.6135376730450774,1.0,2.0,Cluster Desafío en la Entrega
25,7f173f1d0f6ded7938ebed25d83e861e9dc0467908fd54bbd192b73e4b037b8f,4.0,0.5,0.0,16.666666666666668,0.75,0.0,830.6897685330835,17.416666666666668,49.92466868,11.295566225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.919928587885864,1.4,2.0,Cluster Desafío en la Entrega
26,ac3b4dd9a72ec4b4b74ce89504fc7f3df9e39e6c00fcc4cab7610166f99b98a8,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,49.92466868,11.295566225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.6135376730450774,1.0,2.0,Cluster Desafío en la Entrega
27,c8b964c4dfa7b627473f9857f43bd2555d92f6fc5496797edc3b4e5b16960669,4.0,0.5,0.0,0.4166666666666667,0.0,0.0,6.84520833275,0.4166666666666667,49.92466868,11.295566225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.4461089521752215,1.4,2.0,Cluster Desafío en la Entrega
28,bc8c623e91d6a71577b4568934ec2d79f17df8d63ba7bf3f45276a9bf7375dc3,4.5,0.4904688344166667,415.1666666666667,0.0,0.0,0.0,5e-06,0.0,115.1108241,10.094847885,1.0,1.5,1.0,1.5,0.0,1.5,1.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,9.5,18.0,1.5,1.0,1.0,1.0,0.5,1.5,0.5,1.0,1.5,1.5,1.5,1.3502804803740065,1.6,0.0,Cluster Estrategia Optimizada
29,dde2681619dc293570ce9f1fe5e301c6506023aae78f580ad278d25dedf2da85,4.0,0.499154384,14.916666666666664,2.8333333333333335,0.0833333333333333,0.0,157.76592592316666,2.9166666666666665,13.57608482,25.178340475,1.5,1.5,1.5,1.5,0.0,0.0,1.5,1.5,1.5,1.5,0.0,0.0,1.5,1.5,10.0,13.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.3971005641213603,1.6,1.5,Cluster Avance y rápida recuperación
30,b0f9e23db71e870187c5798ee38cd91e2e4c1668315c934890a2ccdf0b8b2e9f,4.5,0.49068701725,398.0833333333333,1.0833333333333333,0.0,0.4166666666666667,64.07476852016667,1.5,50.7058564,8.7623086,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,10.5,12.5,1.5,1.0,1.0,1.0,0.5,1.5,0.5,1.0,1.5,1.5,1.5,1.586051020673449,1.6,0.0,Cluster Estrategia Optimizada
31,8730e67ecfcc8c3d88cb2bf981a1b1a2f6d12ae70223a77f87c95c20d678317a,4.5,0.5,0.0,20.25,0.0,0.0,396.7080555603334,20.25,14.24079527,2.316864268,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,2.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.4670407352313026,1.4,2.0,Cluster Desafío en la Entrega
32,ab0e5351234a53b26df1314c843445a6177a9fa9367a19d7886bd32485f46956,4.5,0.4886726150833333,844.9166666666666,3.4166666666666665,0.75,1.8333333333333333,277.0909490656667,6.0,32.40096726,9.285267705,0.0,1.0,0.0,1.5,0.0,1.5,1.0,1.5,1.5,1.0,0.0,1.0,0.0,0.0,12.0,11.0,1.5,1.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.5,1.4562640233829025,1.6,-0.5,Cluster de adaptación
33,87d9f3e0cfef40f9f867e7e30684b1cca81e7c0dd255270dae5d0a6bbea593d6,4.5,0.4970221871666667,130.41666666666666,0.0833333333333333,0.0,0.0,0.1771990740833333,0.0833333333333333,26.382677695,6.53990679,0.0,1.0,0.0,1.5,0.0,1.5,1.0,1.5,1.5,1.0,0.0,1.0,0.0,0.0,12.5,11.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.839677389392191,1.4,1.0,Cluster Eficiencia en Entrega
34,9ee512af52131d64eb2d48c89325896664e01d2c0d2ab275c4807e434c276fe1,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,49.92466868,11.295566225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.5,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.4461089521752215,1.6,2.0,Cluster Desafío en la Entrega
35,8dfdc0a6dfddace727f3b5607632e4d6fbacc1f9d76dbeee9e976084760f9bba,4.0,0.25,0.0,0.0,0.0,0.0,5e-06,0.0,42.814190105,27.012159030000003,1.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,13.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.1978490293255624,1.6,0.5,Cluster Transición en Progreso
36,6904bf819613e93637cca4667f310f14d67f3aa6762f61f69bc2f55b5cf74c8a,4.0,0.4969478719166666,117.25,0.0833333333333333,0.0,0.0,1.5572916666666665,0.0833333333333333,49.92466868,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.5,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.613496668341035,1.4,2.0,Cluster Desafío en la Entrega
37,358a81ea6963ccd8219bc203fd756e9b4d4bbfbdb745901ccb4f14ce8f36ecd6,4.0,0.5,0.0,2.4166666666666665,0.0,0.0,237.69469907283334,2.4166666666666665,49.92466868,11.295566225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.26999467034138,1.4,2.0,Cluster Desafío en la Entrega
38,38b3d6f08bfd2c0f34dd9e53b1e32987dd0dd2637411827a42f9f97989f2a90c,4.0,0.4990600405,26.25,11.416666666666664,0.0833333333333333,0.0,382.51273147716665,11.5,49.92466868,11.295566225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.5,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.084323660172298,1.4,2.0,Cluster Desafío en la Entrega
39,beb27165d3247baff1e360dac64c86604cf0b139e22ebeedfc09ee102c751444,4.0,0.4884130985833333,335.0,195.58333333333334,1.0,0.16666666666666666,7091.383032425,196.75,49.92466868,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,7.5,0.0,1.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0,0.6491499424496253,1.4,2.0,Cluster Desafío en la Entrega
40,0411ef566b78657bef35d2733dd54cd0ffbb2c4d312c0adcef572cec7b1afd72,4.5,0.4857574440833334,621.5,1.0,0.0,0.4166666666666667,27.84011573966667,1.4166666666666665,28.61037066,29.012770265,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,1.5,1.5,1.5,0.0,0.0,15.5,10.0,1.5,1.0,1.0,1.0,0.5,1.5,0.5,1.0,1.5,1.0,1.5,1.3451421769445737,1.6,0.0,Cluster Estrategia Optimizada
41,831dce3f831f563a0d890697ce1d5a570b4578c497963347d6b726b5f1e2557c,4.5,0.4857574440833334,621.5,0.5833333333333334,0.0833333333333333,0.0833333333333333,14.63562499975,0.75,38.880761375,8.02598223,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,1.5,1.5,1.5,0.0,0.0,15.5,10.0,1.5,1.0,1.0,1.0,0.5,1.5,0.5,1.0,1.5,1.0,1.5,1.691123758954346,1.6,0.0,Cluster Estrategia Optimizada
42,3df7f5464fb7710a1b64771c7b77452e3dfbc38133eff2a37161a45fc5a4b8b3,3.0,0.498057189,164.58333333333334,0.0833333333333333,0.0,0.0,4.50787037,0.0833333333333333,17.681103045,9.530815705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.5,4.5,1.5,1.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,2.0,1.5,1.7646719041550882,1.6,-0.5,Cluster de adaptación
43,d5814f77c94912827abff63b5959db6e9037a21a74bc2f381eb120c5fc9985fc,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,15.031690095,25.48617533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,17.0,8.0,1.5,1.5,1.0,0.0,1.0,1.0,1.0,1.5,0.5,0.0,1.5,1.3944076139681172,1.6,0.0,Cluster Estrategia Optimizada
44,5054164737df763b16989c4164733d31b1f9f1004744a181879071c34da57116,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,66.22466435,30.679243055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.5,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.063391201895442,1.6,2.0,Cluster Desafío en la Entrega
45,031175c90d8c4ca9454aebe535b57f4d834073e9999f4dfda35611aad47076af,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,19.14959049,77.4823037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,18.0,16.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.2459732691595633,1.6,1.5,Cluster Avance y rápida recuperación
46,a3df728c2f0577d3b3b12966a7fe60edd377ea0bf123bf7c57af01587b486984,4.5,0.493659254,506.8333333333333,0.0,0.0,0.0,5e-06,0.0,37.98629292,9.09512334,1.0,1.5,1.0,1.5,0.0,1.5,1.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,16.0,5.0,1.5,1.0,1.0,1.0,0.5,1.5,0.5,1.0,1.5,2.0,1.5,1.65282390696959,1.6,0.0,Cluster Estrategia Optimizada
47,2db7f14cd15269188409f316b7e7ff9344cc6af857c5d3817fbdfe73f8137589,4.0,0.4981416673333334,100.08333333333331,0.0833333333333333,0.0,0.0,11.997847225,0.0833333333333333,27.9011811,6.652511085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,0.0,18.5,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.829649703083064,1.6,1.5,Cluster Avance y rápida recuperación
48,7fba550476d96bcd612b82aaff9f9fb242f16cef3976af0c0cc71aadc516d758,4.0,0.5,0.0,0.0,0.0,0.0,5e-06,0.0,32.59007151,5e-06,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,19.0,17.0,0.0,1.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0,1.7591821587754848,1.4,1.0,Cluster Eficiencia en Entrega
49,aa0f36985e0e2bc1139eca70887550a220d9f5ca6512e83a64983fc515c9615b,4.0,0.4823309463333334,109.08333333333331,0.0833333333333333,0.0,0.0833333333333333,2.5662037039166665,0.16666666666666666,32.59007151,4.9903338005,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,19.5,17.0,0.0,1.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,2.0,1.0,1.75894477872572,1.4,1.0,Cluster Eficiencia en Entrega
50,4e828b137ba86a98d30e109ebf87afcff410c51d7e0a6b3bb476a2e0599e2237,4.0,0.4923598221666667,328.75,0.0833333333333333,0.0,0.0,0.03499999999999995,0.0833333333333333,38.45347709,6.11161165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,20.0,3.5,1.5,1.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,2.0,0.0,1.6951193159549343,1.0,-0.5,Cluster de adaptación
51,4558b8634f74a51ea4b1cd36c16ac9728616f97c91569ee8b2e412fadab9466d,4.0,0.4923598221666667,328.75,25.33333333333333,2.0833333333333335,0.5833333333333334,1632.8171296104165,28.0,38.45347709,6.11161165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,20.0,3.5,1.5,1.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,2.0,0.0,1.1000064196270591,1.0,-0.5,Cluster de adaptación
52,c3fdb4cadf6aa8f102b24b5eaa3ba661dcc43e005f3ce4af8d553670b154bf76,4.0,0.4923598221666667,328.75,0.0,0.0,0.0,5e-06,0.0,37.596972055,17.524334125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,20.0,3.5,1.5,1.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,2.0,1.5,1.3584018474600352,1.6,-0.5,Cluster de adaptación
53,f6924a61d11693804a22f728b2d3d34b9035870ac7095f884e51583c41f8636a,4.0,0.4985380989166666,48.5,0.25,0.0,0.4166666666666667,123.00199074233335,0.6666666666666666,23.5,11.295566225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.5,7.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.6722690344804352,1.6,2.0,Cluster Desafío en la Entrega
